"","Well_Label","Phenotype","Firing_rate_Hz","EB_Dur","EB_Dur_Std","Spikes_per_EB","Spikes_per_EB_Std","EB_ISI","EB_ISI_Std","IEBI","IEBI_Std","IEBI_CV","IEBI_CV_Std","EB_rate_Hz","EB_rate_Std","EB_prop","EB_prop_Std","hfNB_rate","NB_prop","NB_dur","NB_dur_Std","Firing_Rate_in_NB_Hz","Firing_Rate_in_NB_Std","INBI","INBI_Std","batch","cell_line_batch","machine","PT_all_path","DIV_range","Syndrome","Gene","Identidy","Own_control","Remove","isogenic","Remarks","Pool_Kleefstra","Pool_WTC_CHD2","Pool_CACNA1A","Pool_SMARCB1","Pool_ARID1B_2_rescue","Pool_dravet","hfNB_and_NB_prop","hf_and_NB_rate","Unique_ID","PT_all_path_Well_Label","DIV49_sub","dev_sub"
"2712","B2","CHD2_het",2.25246666666667,0.2434,0.148922702864847,15.3456666666667,13.9996733873466,0.0206541294696475,0.00556771510212797,21.6596428571429,28.9224397619861,0.8695,0.293384792318273,0.0797777777777778,0.0473666325971974,52.0086666666667,31.0230022118765,0.02,0.682266982622433,0.829764705882352,0.0233010981816413,53.3733884122305,47.8753993170314,16.47025,2.32070700434157,"95-3424","CHD2_het95-3424","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424","DIV35","CHD2_encephalopathy","CHD2","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.725612164296999,0.0766666666666667,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_B2_2362","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_B2","yes","yes"
"2714","B4","WTC",5.3106875,0.4281875,0.0542195767228037,49.8490625,15.6015913225489,0.00957476415722692,0.00287302559609038,9.9855625,1.34967353923088,0.3325625,0.0835695069986655,0.0989583333333333,0.0217296094287478,92.75075,7.22421243227708,0,0.909750833823818,0.53185714285714,0.0227835455337858,97.3146896959495,2.04183273281716,10.2296296296296,3.16080087402578,"95-3424","WTC95-3424","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424","DIV35","Control","Control","Control","","","yes","","Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue","WTC/114_CTRL2",0.909750833823818,0.0933333333333333,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_B4_2363","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_B4","yes","yes"
"2716","B6","CHD2_het",0.336384615384615,0.0590769230769231,0.0938620100097847,2.11969230769231,3.5105359131386,0.0346498237668078,0.00826942254816946,25.5296666666667,14.7636469184729,0.629333333333333,0.101692346483564,0.0128205128205128,0.0294972112255628,9.53438461538462,24.002647449599,0,0.197501951600312,0.862000000000001,0.127318498263203,4.52816597335613,0.240550813918992,43.1545,29.5721395629963,"95-3424","CHD2_het95-3424","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424","DIV35","CHD2_encephalopathy","CHD2","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.197501951600312,0.0166666666666667,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_B6_2365","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_B6","yes","yes"
"2718","C2","CHD2_het",0.9168,0.1176,0.110219780438903,6.46133333333333,7.03909621498453,0.0230841407858826,0.00731126861598715,21.038875,20.3608997516423,0.884375,0.265925842240705,0.0386666666666667,0.0494702090889213,28.1132,33.374889108858,0,0.730843840931135,0.870375,0.0435137909173598,14.4556700062669,0.774587155077958,18.0846666666667,3.67753152199109,"95-3424","CHD2_het95-3424","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424","DIV35","CHD2_encephalopathy","CHD2","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.730843840931135,0.0533333333333333,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_C2_2367","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_C2","yes","yes"
"2720","C4","WTC",5.424625,0.478125,0.10320392434399,95.076375,40.8618922924118,0.00659130944568466,0.00445315151593605,20.16275,6.60005618662953,0.431066666666667,0.0568525243398173,0.0489583333333333,0.0119702563480085,87.204125,19.8747095236635,0,0.901790517175133,0.561733333333333,0.0185451829196619,174.082458191911,2.3283914118403,19.0971428571429,8.03466764290025,"95-3424","WTC95-3424","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424","DIV35","Control","Control","Control","","","yes","","Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue","WTC/114_CTRL2",0.901790517175133,0.05,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_C4_2368","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_C4","yes","yes"
"2722","D1","CTR_77",1.7355,0.158857142857143,0.178212430345558,5.076,5.6018761280348,0.0368523861222219,0.0065253770425989,45.41,68.8001476655392,0.6222,0.339044539846906,0.0395238095238095,0.0883065478775294,11.2380714285714,17.8885160259282,0,0.0868963608689636,1.01525,0.3830881099695,5.56668098365405,1.04254333848202,31.5031428571429,26.2580884771948,"95-3424","CTR_7795-3424","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424","DIV35","Control","Control","Control","","","yes","KdVS_control",NA,NA,NA,NA,NA,NA,0.0868963608689636,0.0266666666666667,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_D1_2370","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_D1","yes","yes"
"2723","D2","CHD2_het",1.6086875,0.204875,0.213532784368115,11.831625,17.029193090592,0.0247374568786207,0.00775610966671443,14.0806666666667,8.07608689279654,0.650888888888889,0.223047329307282,0.046875,0.0490119977752991,35.7585,34.5158563581049,0,0.745527612133783,0.791800000000001,0.0415889661480452,22.714277954141,0.972088798728922,13.9724210526316,1.72734743065743,"95-3424","CHD2_het95-3424","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424","DIV35","CHD2_encephalopathy","CHD2","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.745527612133783,0.0666666666666667,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_D2_2371","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_D2","yes","yes"
"2725","D4","WTC",5.976875,0.4848125,0.0598110566701509,72.037875,28.724348338126,0.00812399270084715,0.00382794676582403,12.6081875,0.884561602810492,0.30875,0.0662022154714881,0.0758333333333333,0.00614636297152859,91.6218125,6.81692227933545,0,0.893837408014508,0.566181818181821,0.0242990032396697,128.613648605769,1.82162223713666,12.919619047619,3.61468762794506,"95-3424","WTC95-3424","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424","DIV35","Control","Control","Control","","","yes","","Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue","WTC/114_CTRL2",0.893837408014508,0.0733333333333333,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_D4_2372","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_D4","yes","yes"
"2727","D6","CHD2_het",0.955071428571429,0.133,0.191135071048239,5.42364285714286,8.09922829759006,0.0286856417804589,0.00680372794440455,27.9623333333333,27.7855429579245,0.441,0.340114686539702,0.0323809523809524,0.052938095946511,20.8117142857143,31.3671861503229,0,0.635055255718324,0.797545454545458,0.0880431318933637,10.094904405209,0.857436345474899,12.7133333333333,2.36313142531967,"95-3424","CHD2_het95-3424","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424","DIV35","CHD2_encephalopathy","CHD2","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.635055255718324,0.0733333333333333,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_D6_2374","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/95-3424_D6","yes","yes"
"2744","C1","WTC",47.6843125,0.8198125,0.254882775343228,197.854375,93.6775981337943,0.00447044735059919,0.000888135698574704,7.371875,1.76434376374522,0.883,0.224619084971276,0.252708333333333,0.052848052628897,97.984875,2.55990499498191,0,0.955898224655571,1.26563265306123,0.384283244814152,220.502623957821,13.9133511716034,10.9057083333333,4.90695298252338,"MEA1 Elly 112-4967","WTCMEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","Control","Control","Control","","","yes","","Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue","WTC/114_CTRL2",0.955898224655571,0.163333333333333,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_C1_2375","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_C1","yes","yes"
"2745","C2","WTC",46.576,0.7169375,0.188157901331125,180.56725,64.2759505066501,0.00424740136283598,0.00108933985003964,7.285875,1.23123758200168,0.9000625,0.151081641836459,0.254166666666667,0.0366464590781014,95.275625,4.64626512193755,0,0.934227298914449,0.716894736842102,0.215403718875194,234.948520133493,17.3696917366666,7.10984,6.61951923427774,"MEA1 Elly 112-4967","WTCMEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","Control","Control","Control","","","yes","","Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue","WTC/114_CTRL2",0.934227298914449,0.253333333333333,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_C2_2376","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_C2","yes","yes"
"2746","C3","WTC",54.6585625,0.74075,0.236461554309927,185.9964375,75.495015024807,0.00420133060237167,0.000695200873185111,6.28775,1.99997424983423,0.8638125,0.24180990295409,0.329166666666667,0.197005358077163,96.22175,3.13923059575644,0,0.936524096592274,0.970848484848487,0.365488092720878,240.001980641155,13.561201288235,7.98661538461538,5.12930833450131,"MEA1 Elly 112-4967","WTCMEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","Control","Control","Control","","","yes","","Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue","WTC/114_CTRL2",0.936524096592274,0.22,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_C3_2377","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_C3","yes","yes"
"2747","C4","WTC",52.0505,0.7166875,0.231088069430971,181.8444375,78.1447910040234,0.00435605590848687,0.00153751250119683,6.1399375,1.22369061823921,0.859,0.188726256784794,0.295208333333333,0.0493658864069181,97.3524375,2.54381482472683,0,0.958757810717445,0.791536585365853,0.29210708315223,231.099999809918,15.8408364870328,6.37970370370371,5.24519450650889,"MEA1 Elly 112-4967","WTCMEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","Control","Control","Control","","","yes","","Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue","WTC/114_CTRL2",0.958757810717445,0.273333333333333,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_C4_2378","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_C4","yes","yes"
"2748","C5","WTC",38.3290625,0.6529375,0.260716568646234,129.47175,82.1020194087819,0.00745601763278279,0.00570946963300948,6.1446875,0.896257754499229,0.889875,0.154697931466455,0.303541666666667,0.04165944381841,95.6223125,5.8527368722533,0.00333333333333333,0.93809586937549,0.796025,0.297727169941743,166.064817110858,13.6570005886953,6.62901265822785,5.35202839930967,"MEA1 Elly 112-4967","WTCMEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","Control","Control","Control","","","yes","","Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue","WTC/114_CTRL2",0.94347043162209,0.27,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_C5_2379","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_C5","yes","yes"
"2749","C6","WTC",46.6585,0.6278125,0.171362080111091,151.8445,57.9952958988917,0.00443363765136265,0.000966298672200704,6.17,1.37371831173643,0.9730625,0.190360173968541,0.318125,0.137689768037506,95.0329375,4.19949519932654,0,0.928282954636836,0.991599999999997,0.371061473275183,218.514922507859,13.2066203480609,8.972,5.48717396015158,"MEA1 Elly 112-4967","WTCMEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","Control","Control","Control","","","yes","","Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue","WTC/114_CTRL2",0.928282954636836,0.2,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_C6_2380","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_C6","yes","yes"
"2750","C7","WTC",41.1688125,0.6468125,0.182494280732301,151.8208125,52.941939307407,0.00442664720975488,0.000683904533041536,6.9215,0.628181714686655,0.69325,0.104442328583769,0.269583333333333,0.0232816888785379,97.084125,2.42364397481698,0.00333333333333333,0.936991185295352,0.611654320987652,0.0979881575107191,225.87363423566,24.5120628876665,6.6928,4.8476728134569,"MEA1 Elly 112-4967","WTCMEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","Control","Control","Control","","","yes","","Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue","WTC/114_CTRL2",0.944018075067496,0.273333333333333,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_C7_2381","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_C7","yes","yes"
"2751","C8","WTC",35.0766875,0.709875,0.259712886344389,147.933625,78.5256411175144,0.00612286056911121,0.00350519461628906,7.834375,1.89249644209265,0.8520625,0.221317710919544,0.242916666666667,0.0590276143788588,96.1648125,5.54550969366207,0,0.945903567228538,1.00988888888888,0.386026378347224,182.208102927353,17.777841976705,9.97532075471699,5.995534311769,"MEA1 Elly 112-4967","WTCMEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","Control","Control","Control","","","yes","","Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue","WTC/114_CTRL2",0.945903567228538,0.18,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_C8_2382","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_C8","yes","yes"
"2752","D1","CHD2_PAT003",2.553625,0.3285625,0.259433220373439,20.6258125,19.684182886161,0.021134511235031,0.00800846228441581,36.634,35.9000592116503,0.3668,0.1547290104236,0.0495833333333333,0.0415420358280711,42.5598125,36.0571625879773,0,0.644273936821484,0.609249999999993,0.0186949190958425,33.7468244065643,1.36804004092972,24.0753043478261,6.00547452091373,"MEA1 Elly 112-4967","CHD2_PAT003MEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","CHD2_encephalopathy","CHD2","Patient","WTC/409B2","","","",NA,NA,NA,NA,NA,NA,0.644273936821484,0.08,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_D1_2383","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_D1","yes","yes"
"2753","D2","CHD2_PAT003",1.9350625,0.212125,0.232070930249066,14.132625,20.6186138424321,0.023844091586245,0.0101741502271298,59.681,60.7269076172169,0.54675,0.227599114986981,0.0383333333333333,0.0499184520177845,27.0604375,33.6804906159214,0,0.607570365577483,0.593304347826088,0.0323369121798568,25.8015130461571,0.979856693418528,25.7675454545454,6.8230577681388,"MEA1 Elly 112-4967","CHD2_PAT003MEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","CHD2_encephalopathy","CHD2","Patient","WTC/409B2","","","",NA,NA,NA,NA,NA,NA,0.607570365577483,0.0766666666666667,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_D2_2384","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_D2","yes","yes"
"2754","D3","CHD2_PAT003",2.17130769230769,0.272461538461538,0.263106637248289,14.2257692307692,16.4344388665684,0.0246501556414745,0.00822105133902482,35.8995,29.5227419313122,0.48025,0.115312928280273,0.0438461538461538,0.0427924827650439,29.2783846153846,30.4361555515215,0,0.567964036436768,0.68182608695652,0.0421767408692951,23.5553170912891,1.06610818580853,25.1882727272727,8.31905773728994,"MEA1 Elly 112-4967","CHD2_PAT003MEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","CHD2_encephalopathy","CHD2","Patient","WTC/409B2","","","",NA,NA,NA,NA,NA,NA,0.567964036436768,0.0766666666666667,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_D3_2385","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_D3","yes","yes"
"2755","D4","CHD2_PAT003",3.9569375,0.33375,0.263395393530968,23.8461875,30.4202037078841,0.0219303416235644,0.0101945037379813,26.83925,9.50381904217266,0.438166666666667,0.216183353716799,0.07,0.0797588959394592,40.982875,29.9156131964007,0,0.557671008913032,0.6871,0.032414908850561,48.092807297997,2.09214613752475,29.5005263157895,8.16166518527263,"MEA1 Elly 112-4967","CHD2_PAT003MEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","CHD2_encephalopathy","CHD2","Patient","WTC/409B2","","","",NA,NA,NA,NA,NA,NA,0.557671008913032,0.0666666666666667,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_D4_2386","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_D4","yes","yes"
"2756","D5","CHD2_PAT003",5.1309375,0.3545,0.206777819571313,28.01025,25.7742563617265,0.0198331631197454,0.00930517640008241,39.4627333333333,32.7117421784958,0.520866666666667,0.281476938072494,0.081875,0.072315858104107,53.57475,26.7043504857667,0,0.559087767795439,0.608952380952391,0.0120435716898111,67.2269928352746,2.27813797914905,28.2057,6.25273960251361,"MEA1 Elly 112-4967","CHD2_PAT003MEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","CHD2_encephalopathy","CHD2","Patient","WTC/409B2","","","",NA,NA,NA,NA,NA,NA,0.559087767795439,0.07,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_D5_2387","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_D5","yes","yes"
"2757","D6","CHD2_PAT003",2.0273125,0.2768125,0.232816442360357,15.2238125,18.4865151510274,0.0246539281891422,0.00689718632360667,43.0293333333333,37.1875007528393,0.4065,0.234819272865519,0.0477083333333333,0.0387913459230086,35.4175,30.5664025928251,0,0.603744470733464,0.617749999999993,0.0280763710029607,24.7285694769252,1.51840639236504,24.2774782608696,4.85046262900923,"MEA1 Elly 112-4967","CHD2_PAT003MEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","CHD2_encephalopathy","CHD2","Patient","WTC/409B2","","","",NA,NA,NA,NA,NA,NA,0.603744470733464,0.08,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_D6_2388","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_D6","yes","yes"
"2758","D7","CHD2_PAT003",1.8955625,0.314875,0.19230145605273,17.740375,20.4445557541203,0.025850946155403,0.00750784379428677,47.9569285714286,39.9114925986995,0.435785714285714,0.149024612614276,0.0491666666666667,0.0295020401052261,43.8019375,29.5856668303392,0,0.682208049263251,0.634857142857136,0.0243521779606793,29.0833689566276,2.10266595833036,27.9467,6.42033339927879,"MEA1 Elly 112-4967","CHD2_PAT003MEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","CHD2_encephalopathy","CHD2","Patient","WTC/409B2","","","",NA,NA,NA,NA,NA,NA,0.682208049263251,0.07,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_D7_2389","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_D7","yes","yes"
"2759","D8","CHD2_PAT003",4.142375,0.325875,0.270805680639581,24.329375,29.6798619019137,0.0194078722152429,0.00866850442068789,19.3186363636364,6.65241086032315,0.470909090909091,0.223571668395374,0.0795833333333333,0.070436469930685,43.776875,33.3221760051271,0,0.609266525807425,0.632076923076925,0.0199798359891645,46.0562597446569,1.37109774897653,22.52296,4.18270008965501,"MEA1 Elly 112-4967","CHD2_PAT003MEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","CHD2_encephalopathy","CHD2","Patient","WTC/409B2","","","",NA,NA,NA,NA,NA,NA,0.609266525807425,0.0866666666666667,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_D8_2390","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_D8","yes","yes"
"2760","E1","409B2",10.87025,0.559625,0.154190304494154,82.664875,42.2233226639417,0.00962183813013977,0.00665813588036927,19.9696875,4.99790394357141,0.3199375,0.260508341197232,0.101666666666667,0.0342755716920202,83.0916875,14.2839027380183,0,0.765729841647176,0.596444444444445,0.0131305086120079,154.960071163927,3.69186541527001,21.3246153846154,2.54696932179283,"MEA1 Elly 112-4967","409B2MEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","Control","Control","Control","","","yes","",NA,"WTC/409B2",NA,NA,NA,NA,0.765729841647176,0.09,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_E1_2391","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_E1","yes","yes"
"2761","E2","409B2",11.0155,0.5526875,0.14906898570796,78.1069375,40.071402882802,0.0093615928106467,0.005519634966938,18.61525,5.02928484644354,0.3651875,0.270659002867692,0.115208333333333,0.0555240188266904,84.83475,10.7114878922896,0,0.756602845466929,0.584518518518523,0.0152375305145647,158.287285895148,4.31705758436082,21.2403846153846,3.96520316833247,"MEA1 Elly 112-4967","409B2MEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","Control","Control","Control","","","yes","",NA,"WTC/409B2",NA,NA,NA,NA,0.756602845466929,0.09,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_E2_2392","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_E2","yes","yes"
"2762","E3","409B2",14.4603125,0.547875,0.089539469881537,83.04225,28.9066742569947,0.007298933079987,0.00203976595502707,16.068625,6.44457189553089,0.4771875,0.452338548545224,0.17125,0.159786315642694,87.51075,8.84511740641883,0,0.734041018836357,0.597142857142849,0.0175408819528105,190.123433274012,4.94452597669768,20.5505185185185,3.59653181626593,"MEA1 Elly 112-4967","409B2MEA1 Elly 112-4967","axion","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967","DIV35","Control","Control","Control","","","yes","",NA,"WTC/409B2",NA,NA,NA,NA,0.734041018836357,0.0933333333333333,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_E3_2393","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV35/CHD2_het_more/MEA1 Elly 112-4967_E3","yes","yes"
