"","Well_Label","Phenotype","Firing_rate_Hz","EB_Dur","EB_Dur_Std","Spikes_per_EB","Spikes_per_EB_Std","EB_ISI","EB_ISI_Std","IEBI","IEBI_Std","IEBI_CV","IEBI_CV_Std","EB_rate_Hz","EB_rate_Std","EB_prop","EB_prop_Std","hfNB_rate","NB_prop","NB_dur","NB_dur_Std","Firing_Rate_in_NB_Hz","Firing_Rate_in_NB_Std","INBI","INBI_Std","batch","cell_line_batch","machine","PT_all_path","DIV_range","Syndrome","Gene","Identidy","Own_control","Remove","isogenic","Remarks","Pool_Kleefstra","Pool_WTC_CHD2","Pool_CACNA1A","Pool_SMARCB1","Pool_ARID1B_2_rescue","hfNB_and_NB_prop","hf_and_NB_rate","Unique_ID","PT_all_path_Well_Label"
"669","E5","Clofibricacid[10nM]",6.354625,0.21175,0.0335250439437232,49.072125,18.1944791425272,0.00579958347539799,0.0045360145995743,8.275375,2.17780163976035,0.417,0.0751607800461308,0.119583333333333,0.0200346921336188,91.917,17.6108212593443,0,0.977900190176405,0.409,0.0379352221699172,119.336508699787,7.17794964927463,7.31794594594595,2.93384527678405,"110-5711","Clofibricacid[10nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.977900190176405,0.126666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_E5_508","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_E5"
"670","E9","AZD-2014[100nM]",4.86675,0.35125,0.176014406877879,66.35875,57.4201799015692,0.00856161031887937,0.00542475975175183,14.9067142857143,1.51494485205301,0.265142857142857,0.119447936456891,0.0579166666666667,0.0244908470107015,79.880125,33.5143177396403,0,0.906231250535699,0.55536842105263,0.0470652154241771,125.298300196438,2.35692165862825,15.4275555555556,3.1774208227692,"110-5711","AZD-2014[100nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.906231250535699,0.0633333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_E9_512","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_E9"
"671","F1","WTC",10.367375,0.450625,0.0383030677622563,118.36825,21.3522851620818,0.00390919894961334,0.000480494051703177,10.425375,0.489179177661052,0.839625,0.0461207653882717,0.0875,0.00388321581673812,99.339375,0.871158003956311,0.00333333333333333,0.970419195369961,0.921374999999995,0.127556980731488,206.336603983137,14.8808427345903,17.3262666666667,1.86979416234082,"110-5711","WTC110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","Control","Control","Control","",NA,"yes",NA,"Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue",0.993408625055263,0.0566666666666666,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_F1_513","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_F1"
"672","F11","Coluracetam[10µM]",5.667625,0.192375,0.0148028713430875,51.765625,11.014333504737,0.0039028922489049,0.000622751002121953,9.128,0.0148227624184659,0.226625,0.000517549169506766,0.106666666666667,0,97.673375,2.51816866208646,0,0.976691176470588,0.402625000000001,0.0058681755146699,128.848725261843,1.78990736271899,8.9178064516129,2.06614232196711,"110-5711","Coluracetam[10µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.976691176470588,0.106666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_F11_514","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_F11"
"673","F12","WTC",10.472,0.698,0.0191758777038832,156.53125,40.4202206954815,0.00476692878722221,0.00124829057479997,14.185625,0.0190483407601368,0.2595,0.000534522483824849,0.0666666666666667,0,99.60275,0.529373416678354,0,0.979110297628521,0.738200000000002,0.0649757849631598,208.442169853064,3.94027638533408,14.1435789473684,3.67881614888675,"110-5711","WTC110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","Control","Control","Control","",NA,"yes",NA,"Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue",0.979110297628521,0.0666666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_F12_515","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_F12"
"674","F2","Clopidogrel[10µM]",7.895,0.24725,0.0169094225634281,61.716125,10.0086912436499,0.00412965056596783,0.000409482347725962,7.937125,0.016617009357884,0.437,0.0014142135623731,0.123333333333333,0,96.776375,3.69169314378337,0.00333333333333333,0.940501947209,0.45309090909091,0.140796920162595,145.215151878449,7.76026712130163,8.5170625,2.73142245746223,"110-5711","Clopidogrel[10µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.964463435742103,0.113333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_F2_516","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_F2"
"675","F3","Devazepide[5µM]",3.3685,0.179,0.0265760364668194,40.1815,15.9809753948696,0.00521104403393254,0.0018578738993114,12.9775,2.1647263106453,0.406875,0.127734588111443,0.0791666666666667,0.00938590635448906,94.520375,10.4494608191387,0,0.993443028578498,0.401360000000001,0.0139966662697458,100.085937690901,3.21054968926582,11.848,4.36769954373556,"110-5711","Devazepide[5µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.993443028578498,0.0833333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_F3_517","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_F3"
"676","F4","Triciribine[1µM]",7.21875,0.26925,0.0462377396877115,69.326625,14.0971687120651,0.00400145758507508,0.000489446054486585,10.000125,0.144434302910157,0.158,0.0230465367711259,0.0970833333333333,0.00117851130197758,94.170875,5.79446332871795,0,0.931124069049131,0.415172413793105,0.0113831610144001,167.332531700194,4.25995900443759,9.89835714285714,1.50527970119708,"110-5711","Triciribine[1µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.931124069049131,0.0966666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_F4_518","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_F4"
"677","F5","Clofibricacid[10nM]",5.279125,0.19,0.0258291087175469,49.129125,10.3236473128098,0.00405107128675379,0.000593838406321648,9.206125,0.0261448574566506,0.347,0.0014142135623731,0.106666666666667,0,99.342875,0.789207819362463,0,0.993667880322938,0.397687499999999,0.0241559950483169,123.648446719739,6.68646649615918,8.99464516129032,3.19296194306986,"110-5711","Clofibricacid[10nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.993667880322938,0.106666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_F5_519","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_F5"
"678","F9","AZD-2014[100nM]",4.75075,0.235625,0.0416205220671589,60.423875,17.9271725078162,0.00432819345362817,0.00147133863068069,12.534625,0.480301374882777,0.217625,0.0171542372941165,0.0758333333333333,0.00235702260395515,96.4745,3.70118332428968,0,0.976578947368421,0.413217391304348,0.00877473916597114,146.379664521882,2.54969427973649,12.1991818181818,2.61597944211311,"110-5711","AZD-2014[100nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.976578947368421,0.0766666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_F9_523","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_F9"
"679","G1","WTC",10.781625,0.487125,0.137779780291387,109.020625,51.2964226737596,0.0059127016584702,0.00354126510963913,11.833625,4.71162292141163,0.810625,0.123762373118812,0.0920833333333333,0.0292736134504172,93.29275,14.9141470686632,0.0133333333333333,0.875338537517923,0.637818181818183,0.124707519292007,193.893960791205,13.2194018596472,13.4679047619048,8.17802221753379,"110-5711","WTC110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","Control","Control","Control","",NA,"yes",NA,"Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue",0.963159152461367,0.0866666666666666,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_G1_524","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_G1"
"680","G11","Coluracetam[10µM]",4.33571428571429,0.196571428571429,0.0429179727031972,50.2457142857143,15.2681180428836,0.00429754513233454,0.00130920707783659,12.4352857142857,1.55056513507019,0.335142857142857,0.145457242940355,0.0804761904761905,0.00755928946018454,93.5262857142857,8.04253752896198,0,0.967596660808436,0.406720000000003,0.00677938050266735,123.734104971612,2.10514525353717,11.6515,3.32106275551772,"110-5711","Coluracetam[10µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.967596660808436,0.0833333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_G11_525","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_G11"
"681","G12","WTC",7.901375,0.47025,0.221153954132797,93.16775,62.1226854394937,0.00677416536660081,0.00427347816178637,11.752,0.0665932929555725,0.418571428571429,0.140861465209447,0.0733333333333333,0.0296540904322672,84.075625,34.8760885132227,0.00333333333333333,0.960124479139195,0.671333333333333,0.0677480413107974,141.124100958772,7.74853607189251,12.2229565217391,3.63979074671085,"110-5711","WTC110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","Control","Control","Control","",NA,"yes",NA,"Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue",0.976633788701936,0.0833333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_G12_526","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_G12"
"682","G2","Clopidogrel[10µM]",9.41271428571429,0.53,0.0378153408023781,122.074571428571,49.5181253477187,0.00524305417049673,0.00267366293527508,12.416,0.037527767497326,0.154714285714286,0.000755928946018455,0.0766666666666667,0,99.486,0.394107430362163,0,0.984417686937165,0.600695652173915,0.0266124283723542,201.221700821727,3.71491129702859,12.3432727272727,1.92467145450651,"110-5711","Clopidogrel[10µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.984417686937165,0.0766666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_G2_527","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_G2"
"683","G3","Devazepide[5µM]",3.3395,0.225875,0.0145448812792876,45.267,13.7182411304907,0.00539476741083463,0.00111025635829329,12.977875,0.014116226731774,0.51375,0.000707106781186548,0.0733333333333333,0,99.331875,1.10816262827903,0,0.993885700024956,0.493368421052631,0.181569763307024,107.437963931306,7.35812438931568,14.9072222222222,4.35477907260998,"110-5711","Devazepide[5µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.993885700024956,0.0633333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_G3_528","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_G3"
"684","G4","Triciribine[1µM]",11.941875,0.5305,0.0255622489509153,122.9395,49.7243807115067,0.00507395831384883,0.00209567243462744,9.886375,0.0253430041065151,0.18225,0.000886405260427919,0.0966666666666667,0,99.6105,0.312892952940778,0,0.985728741407586,0.596206896551723,0.0547522858690068,204.30949219189,3.92242495058428,9.82107142857143,1.80029647617175,"110-5711","Triciribine[1µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.985728741407586,0.0966666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_G4_529","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_G4"
"685","G5","Clofibricacid[10nM]",4.77125,0.172,0.0206259198929059,41.963125,14.2686033197517,0.0046162034645627,0.00147111853864615,8.604875,0.0206150950242083,0.2695,0.000755928946018455,0.113333333333333,0,99.6335,0.460154321939931,0,0.998078602620087,0.396941176470587,0.0230269159719678,106.197426911628,7.24454121833732,8.37860606060606,2.31843522040451,"110-5711","Clofibricacid[10nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.998078602620087,0.113333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_G5_530","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_G5"
"686","G9","AZD-2014[100nM]",8.20825,0.535125,0.133504882200722,117.496875,66.0236516570009,0.00655855319877806,0.0041506797645448,14.791125,1.53001385964778,0.205625,0.131472905954041,0.065,0.00471404520791031,93.337875,10.2423903800055,0,0.942320385884742,0.643299999999996,0.0149985964255581,180.316252668563,1.95082310777265,14.1888421052632,2.26582987649995,"110-5711","AZD-2014[100nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.942320385884742,0.0666666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_G9_534","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_G9"
"687","H1","WTC",15.10925,0.6005,0.0495955067089175,129.72725,58.5687420283697,0.00557723481285361,0.0025255315763052,7.8775,0.0499628433366808,0.632125,0.00833987838212114,0.11625,0.00117851130197758,99.514375,0.349675742653103,0.0233333333333333,0.891922451118281,0.726857142857147,0.108745613546514,198.230777286915,7.82167094726947,9.90444444444444,3.54115462844594,"110-5711","WTC110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","Control","Control","Control","",NA,"yes",NA,"Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue",0.97995091144756,0.116666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H1_535","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H1"
"688","H11","Coluracetam[10µM]",11.29825,0.588125,0.0896587777552841,101.866875,53.5803547059061,0.00718446110798565,0.00322949970910719,8.61675,0.405759517096378,0.773,0.0398389615469939,0.10875,0.00395911646388473,97.8205,3.66204142911729,0.00333333333333333,0.94058639129633,0.667187500000003,0.144715836683814,146.25400423586,16.8157493272424,8.71406451612903,6.60722712356444,"110-5711","Coluracetam[10µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.952830536603356,0.11,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H11_536","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H11"
"689","H12","WTC",14.333375,0.66325,0.0118532695911297,166.427625,38.6680924201171,0.00423309301557042,0.00111954615568529,11.026125,0.463457021431638,0.38675,0.0591167126478267,0.085,0.003563483225499,99.005,1.13056951514333,0.00666666666666667,0.94581237826681,0.746260869565219,0.0643549937253617,236.954750170538,2.83489602031219,12.247,2.27079266630253,"110-5711","WTC110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","Control","Control","Control","",NA,"yes",NA,"Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue",0.97840053489927,0.0833333333333334,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H12_537","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H12"
"690","H2","Clopidogrel[10µM]",6.54025,0.39025,0.136903250509256,74.342125,53.7661705494596,0.00888047074080748,0.00575068707858524,13.931625,5.01156559334791,0.794375,0.190175811515856,0.0745833333333333,0.0196749377280634,86.957,16.9989631784664,0.0333333333333333,0.741795705091442,0.662624999999999,0.0478481974582135,136.951231100478,5.77172833120503,18.398,6.12305945935993,"110-5711","Clopidogrel[10µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.956923469062639,0.0866666666666666,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H2_538","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H2"
"691","H3","Devazepide[5µM]",5.75625,0.409625,0.020784180110294,89.60525,28.8553672390424,0.0051101695603502,0.0017639464164924,14.886875,0.0210810510716548,0.131,0,0.0633333333333333,0,98.718375,2.62702291781292,0,0.982843492109454,0.509157894736846,0.00941194960258708,175.416272285771,1.65296646849761,14.7875555555556,1.9566055306613,"110-5711","Devazepide[5µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.982843492109454,0.0633333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H3_539","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H3"
"692","H4","Triciribine[1µM]",17.739375,0.741,0.0179124856694191,202.37025,30.4298029417121,0.00374785204826436,0.000520636764166254,10.746875,0.0175290575086871,0.10175,0.00103509833901353,0.0866666666666667,0,98.919375,0.930597801339084,0,0.97529008314934,0.756384615384618,0.0532496587204659,264.06596732972,3.15445142954554,10.73192,1.09789533198752,"110-5711","Triciribine[1µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.97529008314934,0.0866666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H4_540","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H4"
"693","H5","Clofibricacid[10nM]",11.705125,0.629375,0.0186312908838867,165.89875,30.3954633351285,0.00395287854743469,0.000867643472882963,14.176875,0.019014562088793,0.21075,0.000462910049886276,0.07,0,99.275125,0.836531006598081,0,0.988052781740371,0.679047619047621,0.0701330707943687,242.951107815168,3.54641012754063,14.1262,2.99393104726703,"110-5711","Clofibricacid[10nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.988052781740371,0.07,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H5_541","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H5"
"694","H6","EpothiloneB[10nM]",1.527125,0.146,0.120350678079875,8.90275,8.34045717743167,0.0196524901768301,0.00405366513936436,38.586,43.4880383094018,0.62075,0.211459018882304,0.0370833333333333,0.0444521322716027,22.92425,27.886801070194,0,0.570062824364928,0.457785714285712,0.0342510958384906,20.3296451737778,0.919508426698779,10.379037037037,2.25231951349784,"110-5711","EpothiloneB[10nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.570062824364928,0.0933333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H6_542","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H6"
"695","H9","AZD-2014[100nM]",13.042375,0.7635,0.044,191.325,53.2599420631625,0.00432045902103258,0.00133561748783731,14.26425,0.0425734659148157,0.114,0.000534522483824849,0.0666666666666667,0,98.250125,3.21930966146914,0,0.960442229038855,0.776599999999997,0.0535482074986278,242.124607648437,4.21079886051155,14.2495789473684,1.62810367932859,"110-5711","AZD-2014[100nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711","DIV49","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.960442229038855,0.0666666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H9_545","D:/2024/Patient_Paper/PT_all/drug_screening/DIV49/96wp/110-5711_H9"
"1100","A1","DMSO",10.722375,0.8791875,0.405281008478479,133.445625,130.354719283896,0.0123093648782792,0.00725074875620028,12.6221333333333,5.7576428320062,0.484333333333333,0.21324321013028,0.0775,0.0259771979785121,86.480625,25.922341241678,0,0.880695003669397,1.1778,0.0294932641730062,117.811362088147,1.19490821589449,13.7065263157895,1.50680247796529,"109-4916","DMSO109-4916","axion_48wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV28/48wp/109-4916","DIV28","Control_drug","Control","Control","","","yes","",NA,NA,NA,NA,NA,0.880695003669397,0.0666666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV28/48wp/109-4916_A1_1","D:/2024/Patient_Paper/PT_all/drug_screening/DIV28/48wp/109-4916_A1"
"2100","A2","DMSO",7.7891875,0.65575,0.430849006807103,87.0118125,111.175148423988,0.0160988586455527,0.00912480415868708,17.4286153846154,24.7927604874839,0.37375,0.239152338288989,0.0689583333333333,0.0413426288830665,71.2905,39.8637983237925,0,0.920690131124914,1.08747826086957,0.177622907399923,82.7959295206237,4.36238230644862,12.2348181818182,1.10921175943673,"109-4916","DMSO109-4916","axion_48wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV28/48wp/109-4916","DIV28","Control_drug","Control","Control","","","yes","",NA,NA,NA,NA,NA,0.920690131124914,0.0766666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV28/48wp/109-4916_A2_2","D:/2024/Patient_Paper/PT_all/drug_screening/DIV28/48wp/109-4916_A2"
"3100","A3","WTC",10.548875,0.89425,0.247349550232055,111.7890625,63.6173815446363,0.0111699899709469,0.0063320659479155,10.5495,2.02579446143976,0.14075,0.171380862408847,0.0897916666666667,0.0105738146170413,92.324875,15.0848605821643,0,0.92910757318374,1.00888888888889,0.0684697200527561,108.085533310446,2.92908482335897,10.197,0.611493450496404,"109-4916","WTC109-4916","axion_48wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV28/48wp/109-4916","DIV28","Control","Control","Control","","","yes","","Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue",0.92910757318374,0.09,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV28/48wp/109-4916_A3_3","D:/2024/Patient_Paper/PT_all/drug_screening/DIV28/48wp/109-4916_A3"
"4100","A4","WTC",4.41525,0.696375,0.529213488742177,63.8984375,67.6175073295556,0.0158604738063299,0.00685769831546015,23.741,36.8065827996109,0.403846153846154,0.29403368462186,0.0564583333333333,0.031114335150407,70.7504375,38.1829982111912,0,0.902737140160453,1.24311111111111,0.0598713217108079,53.4771020984725,1.30562340191606,15.0564705882353,1.01846834251531,"109-4916","WTC109-4916","axion_48wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV28/48wp/109-4916","DIV28","Control","Control","Control","","","yes","","Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue",0.902737140160453,0.06,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV28/48wp/109-4916_A4_4","D:/2024/Patient_Paper/PT_all/drug_screening/DIV28/48wp/109-4916_A4"
"5100","A5","WTC",5.7348125,0.6399375,0.380984946115548,57.2315,57.0688446001844,0.0189950267939391,0.00941529597009166,9.69106666666667,2.01259091956707,0.478533333333333,0.268325193606209,0.0925,0.0309719108105919,78.1889375,28.104718176773,0,0.940086473131563,1.09712,0.0773801869559218,59.0729636058008,1.92928509670072,10.8305833333333,1.330240184807,"109-4916","WTC109-4916","axion_48wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV28/48wp/109-4916","DIV28","Control","Control","Control","","","yes","","Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue",0.940086473131563,0.0833333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV28/48wp/109-4916_A5_5","D:/2024/Patient_Paper/PT_all/drug_screening/DIV28/48wp/109-4916_A5"
